----------Calculation 1: 101001010111 * 101000101----------
Step 1420: State=40, Head=32, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1421: State=40, Head=31, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1422: State=40, Head=30, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1423: State=40, Head=29, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1424: State=40, Head=28, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1425: State=40, Head=27, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1426: State=40, Head=26, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1427: State=41, Head=25, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1428: State=42, Head=24, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1429: State=42, Head=23, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1430: State=42, Head=22, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1431: State=42, Head=21, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1432: State=42, Head=20, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1433: State=42, Head=19, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1434: State=42, Head=18, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1435: State=42, Head=17, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1436: State=42, Head=16, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1437: State=42, Head=15, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1438: State=42, Head=14, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1439: State=42, Head=13, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1440: State=43, Head=12, Tape=BBB1111001111B101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1441: State=44, Head=13, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1442: State=45, Head=14, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1443: State=46, Head=15, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1444: State=46, Head=16, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1445: State=46, Head=17, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1446: State=46, Head=18, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1447: State=46, Head=19, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1448: State=46, Head=20, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1449: State=46, Head=21, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1450: State=46, Head=22, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1451: State=46, Head=23, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1452: State=46, Head=24, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1453: State=46, Head=25, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1454: State=46, Head=26, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1455: State=47, Head=27, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1456: State=48, Head=28, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1457: State=48, Head=29, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1458: State=48, Head=30, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1459: State=48, Head=31, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1460: State=48, Head=32, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1461: State=48, Head=33, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1462: State=48, Head=34, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1463: State=48, Head=35, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1464: State=48, Head=36, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1465: State=48, Head=37, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1466: State=48, Head=38, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1467: State=32, Head=37, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1468: State=32, Head=36, Tape=BBB111100111xB101001010###B1010001010yBBBBBBBBBBBBBBBBBB
Step 1469: State=40, Head=35, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1470: State=40, Head=34, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1471: State=40, Head=33, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1472: State=40, Head=32, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1473: State=40, Head=31, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1474: State=40, Head=30, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1475: State=40, Head=29, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1476: State=40, Head=28, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1477: State=40, Head=27, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1478: State=40, Head=26, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1479: State=41, Head=25, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1480: State=42, Head=24, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1481: State=42, Head=23, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1482: State=42, Head=22, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1483: State=42, Head=21, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1484: State=42, Head=20, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1485: State=42, Head=19, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1486: State=42, Head=18, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1487: State=42, Head=17, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1488: State=42, Head=16, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1489: State=42, Head=15, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1490: State=42, Head=14, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1491: State=42, Head=13, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1492: State=43, Head=12, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1493: State=43, Head=11, Tape=BBB111100111xB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1494: State=44, Head=12, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1495: State=44, Head=13, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1496: State=45, Head=14, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1497: State=46, Head=15, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1498: State=46, Head=16, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1499: State=46, Head=17, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1500: State=46, Head=18, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1501: State=46, Head=19, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1502: State=46, Head=20, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1503: State=46, Head=21, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1504: State=46, Head=22, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1505: State=46, Head=23, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1506: State=46, Head=24, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1507: State=46, Head=25, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1508: State=46, Head=26, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1509: State=47, Head=27, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1510: State=48, Head=28, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1511: State=48, Head=29, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1512: State=48, Head=30, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1513: State=48, Head=31, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1514: State=48, Head=32, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1515: State=48, Head=33, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1516: State=48, Head=34, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1517: State=48, Head=35, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1518: State=48, Head=36, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1519: State=48, Head=37, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1520: State=48, Head=38, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1521: State=32, Head=37, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1522: State=32, Head=36, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1523: State=32, Head=35, Tape=BBB11110011xxB101001010###B101000101yyBBBBBBBBBBBBBBBBBB
Step 1524: State=50, Head=34, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1525: State=50, Head=33, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1526: State=50, Head=32, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1527: State=50, Head=31, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1528: State=50, Head=30, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1529: State=50, Head=29, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1530: State=50, Head=28, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1531: State=50, Head=27, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1532: State=50, Head=26, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1533: State=51, Head=25, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1534: State=52, Head=24, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1535: State=52, Head=23, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1536: State=52, Head=22, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1537: State=52, Head=21, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1538: State=52, Head=20, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1539: State=52, Head=19, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1540: State=52, Head=18, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1541: State=52, Head=17, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1542: State=52, Head=16, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1543: State=52, Head=15, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1544: State=52, Head=14, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1545: State=52, Head=13, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1546: State=53, Head=12, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1547: State=53, Head=11, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1548: State=53, Head=10, Tape=BBB11110011xxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1549: State=54, Head=9, Tape=BBB1111001yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1550: State=54, Head=8, Tape=BBB1111000yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1551: State=55, Head=9, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1552: State=55, Head=10, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1553: State=55, Head=11, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1554: State=55, Head=12, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1555: State=55, Head=13, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1556: State=56, Head=14, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1557: State=57, Head=15, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1558: State=57, Head=16, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1559: State=57, Head=17, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1560: State=57, Head=18, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1561: State=57, Head=19, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1562: State=57, Head=20, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1563: State=57, Head=21, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1564: State=57, Head=22, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1565: State=57, Head=23, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1566: State=57, Head=24, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1567: State=57, Head=25, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1568: State=57, Head=26, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1569: State=58, Head=27, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1570: State=59, Head=28, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1571: State=59, Head=29, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1572: State=59, Head=30, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1573: State=59, Head=31, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1574: State=59, Head=32, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1575: State=59, Head=33, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1576: State=59, Head=34, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1577: State=59, Head=35, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1578: State=59, Head=36, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1579: State=59, Head=37, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1580: State=59, Head=38, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1581: State=32, Head=37, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1582: State=32, Head=36, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1583: State=32, Head=35, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1584: State=32, Head=34, Tape=BBB1111010yxxB101001010###B10100010xyyBBBBBBBBBBBBBBBBBB
Step 1585: State=40, Head=33, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1586: State=40, Head=32, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1587: State=40, Head=31, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1588: State=40, Head=30, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1589: State=40, Head=29, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1590: State=40, Head=28, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1591: State=40, Head=27, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1592: State=40, Head=26, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1593: State=41, Head=25, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1594: State=42, Head=24, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1595: State=42, Head=23, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1596: State=42, Head=22, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1597: State=42, Head=21, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1598: State=42, Head=20, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1599: State=42, Head=19, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1600: State=42, Head=18, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1601: State=42, Head=17, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1602: State=42, Head=16, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1603: State=42, Head=15, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1604: State=42, Head=14, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1605: State=42, Head=13, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1606: State=43, Head=12, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1607: State=43, Head=11, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1608: State=43, Head=10, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1609: State=43, Head=9, Tape=BBB1111010yxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1610: State=44, Head=10, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1611: State=44, Head=11, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1612: State=44, Head=12, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1613: State=44, Head=13, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1614: State=45, Head=14, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1615: State=46, Head=15, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1616: State=46, Head=16, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1617: State=46, Head=17, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1618: State=46, Head=18, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1619: State=46, Head=19, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1620: State=46, Head=20, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1621: State=46, Head=21, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1622: State=46, Head=22, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1623: State=46, Head=23, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1624: State=46, Head=24, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1625: State=46, Head=25, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1626: State=46, Head=26, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1627: State=47, Head=27, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1628: State=48, Head=28, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1629: State=48, Head=29, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1630: State=48, Head=30, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1631: State=48, Head=31, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1632: State=48, Head=32, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1633: State=48, Head=33, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1634: State=48, Head=34, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1635: State=48, Head=35, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1636: State=48, Head=36, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1637: State=48, Head=37, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1638: State=48, Head=38, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1639: State=32, Head=37, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1640: State=32, Head=36, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1641: State=32, Head=35, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1642: State=32, Head=34, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1643: State=32, Head=33, Tape=BBB111101yyxxB101001010###B1010001yxyyBBBBBBBBBBBBBBBBBB
Step 1644: State=50, Head=32, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1645: State=50, Head=31, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1646: State=50, Head=30, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1647: State=50, Head=29, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1648: State=50, Head=28, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1649: State=50, Head=27, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1650: State=50, Head=26, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1651: State=51, Head=25, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1652: State=52, Head=24, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1653: State=52, Head=23, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1654: State=52, Head=22, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1655: State=52, Head=21, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1656: State=52, Head=20, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1657: State=52, Head=19, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1658: State=52, Head=18, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
Step 1659: State=52, Head=17, Tape=BBB111101yyxxB101001010###B101000xyxyyBBBBBBBBBBBBBBBBBB
